Date,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA,JPM,V,MA,JNJ,PG,HD,KO,PEP,PFE,ABBV,MRK,BAC,WMT,DIS,NFLX,ADBE,CRM,NKE,MCD,XOM,CVX,INTC,AMD
2025-07-29,210.62904357910156,509.6096496582031,231.00999450683594,195.30975341796875,698.957763671875,175.49032592773438,321.20001220703125,294.27545166015625,349.2595520019531,561.7335205078125,164.95523071289062,154.42601013183594,372.80010986328125,68.3717269897461,139.86624145507812,23.486099243164062,188.33604431152344,81.12835693359375,47.17157745361328,97.90130615234375,119.10415649414062,116.8740005493164,370.70001220703125,266.49505615234375,76.92013549804688,297.50421142578125,110.13546752929688,152.09799194335938,20.40999984741211,177.44000244140625
2025-07-30,208.415771484375,510.2757568359375,230.19000244140625,196.08799743652344,694.1749267578125,179.2499237060547,319.0400085449219,296.8413391113281,348.8817443847656,557.5353393554688,164.1211700439453,150.74803161621094,367.6034240722656,67.75089263916016,138.8650360107422,23.012510299682617,186.45484924316406,80.26435089111328,47.18141555786133,97.16453552246094,118.73664093017578,118.41999816894531,364.0,263.9236755371094,75.29983520507812,298.4281311035156,109.1792984008789,148.73696899414062,20.34000015258789,179.50999450683594
2025-07-31,206.94027709960938,530.4187622070312,234.11000061035156,191.46839904785156,772.2884521484375,177.85006713867188,308.2699890136719,293.4828796386719,343.4731750488281,564.8746337890625,161.6484832763672,148.37164306640625,363.08837890625,66.90338134765625,134.06317138671875,22.509929656982422,186.16921997070312,76.70032501220703,46.50261688232422,97.55284118652344,118.30953216552734,115.94000244140625,357.69000244140625,257.46533203125,73.34564971923828,294.9485778808594,108.92562103271484,146.87725830078125,19.799999237060547,176.30999755859375
2025-08-01,201.76602172851562,521.0830078125,214.75,188.7046356201172,748.8933715820312,173.70053100585938,302.6300048828125,286.6768493652344,337.3885498046875,558.313232421875,164.1898651123047,148.54913330078125,369.1644287109375,67.85929107666016,135.3851318359375,22.703229904174805,192.2757110595703,77.84906005859375,44.91875457763672,98.06060791015625,115.80646514892578,115.86000061035156,347.79998779296875,249.90077209472656,73.27690887451172,297.720458984375,106.97425079345703,146.64480590820312,19.309999465942383,171.6999969482422
2025-08-04,202.7330780029297,532.54638671875,211.64999389648438,194.60133361816406,775.214111328125,179.97982788085938,309.260009765625,291.5213317871094,340.17236328125,568.2052612304688,167.83023071289062,148.6575927734375,376.23828125,67.95783233642578,135.65731811523438,22.74188995361328,194.2159881591797,78.40869903564453,45.10566711425781,99.15580749511719,118.54791259765625,117.0989990234375,338.8500061035156,251.47547912597656,73.47331237792969,299.03759765625,104.75944519042969,146.2960968017578,19.5,176.77999877929688
2025-08-05,202.3043670654297,524.701904296875,213.75,194.23216247558594,762.3233032226562,178.24002075195312,308.7200012207031,288.658203125,335.4796447753906,564.4458618164062,167.53587341308594,148.41107177734375,380.7730407714844,68.0465316772461,135.55039978027344,23.9210262298584,195.55548095703125,79.3218002319336,44.820377349853516,98.87702941894531,117.52484130859375,114.78700256347656,338.739990234375,246.66163635253906,73.04122924804688,293.6707458496094,104.63259887695312,148.23329162597656,20.190000534057617,174.30999755859375
2025-08-06,212.60304260253906,521.908203125,222.30999755859375,195.64898681640625,770.8406372070312,179.39988708496094,319.9100036621094,288.6383972167969,337.7762756347656,567.5271606445312,167.388671875,150.72830200195312,382.14630126953125,68.49983978271484,136.86264038085938,23.128494262695312,193.3394317626953,77.99633026123047,44.682647705078125,102.90937805175781,114.39600372314453,117.8479995727539,345.6199951171875,248.3360137939453,74.1214370727539,302.4090270996094,103.92034912109375,147.98146057128906,20.40999984741211,163.1199951171875
2025-08-07,219.36245727539062,517.8319091796875,223.1300048828125,196.07801818847656,760.6957397460938,180.749755859375,322.2699890136719,284.2694396972656,330.1705017089844,559.639404296875,168.31103515625,151.34951782226562,381.5238952636719,69.40647888183594,139.89540100097656,23.41844367980957,195.86080932617188,78.90943145751953,44.190765380859375,102.67042541503906,112.12139892578125,118.03700256347656,338.2699890136719,240.07376098632812,73.01177215576172,302.65478515625,103.37396240234375,148.3495330810547,19.770000457763672,172.39999389648438
2025-08-08,228.65419006347656,519.0249633789062,222.69000244140625,200.9669952392578,768.1546630859375,182.6795196533203,329.6499938964844,286.0725402832031,334.8333740234375,572.7025146484375,170.0772705078125,151.36923217773438,383.1837158203125,69.3177719116211,141.14932250976562,23.75672149658203,195.0630340576172,79.22361755371094,45.26306915283203,103.27776336669922,111.67442321777344,121.16400146484375,341.04998779296875,239.7050018310547,72.85465240478516,300.23675537109375,104.20330047607422,150.14141845703125,19.950000762939453,172.75999450683594
2025-08-11,226.747802734375,518.7565307617188,221.3000030517578,200.54794311523438,764.729736328125,182.0395965576172,339.0299987792969,286.8650817871094,333.9584655761719,571.974609375,170.55807495117188,152.81874084472656,382.8675537109375,69.72181701660156,140.81881713867188,23.75672149658203,195.6441192626953,78.57560729980469,45.41063690185547,103.47689056396484,111.79361724853516,121.83100128173828,333.6499938964844,231.90121459960938,72.68770599365234,299.16534423828125,103.25688171386719,148.6304168701172,20.649999618530273,172.27999877929688
2025-08-12,229.21310424804688,526.183349609375,221.47000122070312,202.88267517089844,788.8237915039062,183.1394805908203,340.8399963378906,290.12445068359375,335.3827209472656,572.5629272460938,169.53758239746094,152.9272003173828,391.2356262207031,69.68240356445312,142.7628936767578,23.824377059936523,195.6441192626953,78.84070587158203,46.728885650634766,103.16825103759766,112.95575714111328,122.52799987792969,338.42999267578125,230.88462829589844,73.5518798828125,296.4917907714844,103.5495834350586,149.58932495117188,21.809999465942383,174.9499969482422
2025-08-13,232.88612365722656,517.5734252929688,224.55999755859375,201.5057830810547,778.9186401367188,181.5696563720703,339.3800048828125,287.8260192871094,341.1692810058594,576.2724609375,171.1468048095703,153.2427520751953,402.2810974121094,69.43603515625,145.17355346679688,24.31729507446289,198.43145751953125,81.20690155029297,46.473106384277344,100.5497055053711,115.85613250732422,120.44400024414062,351.07000732421875,236.2366485595703,75.81047058105469,299.8632507324219,104.98384094238281,150.97439575195312,22.219999313354492,184.4199981689453
2025-08-14,232.337158203125,519.4623413085938,230.97999572753906,202.48358154296875,780.9655151367188,181.99960327148438,335.5799865722656,291.4222717285156,344.0974426269531,582.115966796875,171.44117736816406,151.59603881835938,395.5036315917969,68.53926849365234,144.46395874023438,24.268970489501953,201.59303283691406,81.25599670410156,46.93547058105469,100.41031646728516,115.5283432006836,123.05599975585938,348.5799865722656,232.58889770507812,75.01505279541016,303.6770324707031,104.7691879272461,150.28671264648438,23.860000610351562,180.9499969482422
2025-08-15,231.1494140625,517.1657104492188,231.02999877929688,203.44140625,784.0609130859375,180.42977905273438,330.55999755859375,287.7864074707031,343.0815734863281,580.061767578125,173.3251495361328,152.20738220214844,394.574951171875,68.90387725830078,146.19419860839844,24.297964096069336,203.57272338867188,82.67964172363281,46.17797088623047,99.79656982421875,114.61453247070312,123.8949966430664,354.8500061035156,241.62855529785156,75.5846176147461,303.6573486328125,104.86766815185547,151.633056640625,24.559999465942383,177.50999450683594
